id,genre
11363,Romance
1645,Drama
77056,Comedy
18550,Comedy
11511,Comedy
34170,Comedy
109478,Mystery
124645,Drama
35206,Drama
151489,Drama
4837,Comedy
12632,Foreign
9098,Foreign
18975,Family
11962,Comedy
28628,Drama
3595,Thriller
18555,Drama
12123,Drama
10830,Family
3573,Comedy
10546,Fantasy
18862,Family
31417,Horror
9431,Comedy
46986,Romance
47907,Drama
10061,Adventure
36266,Drama
549,History
10478,Drama
66634,Music
238,Crime
159,Drama
11134,Crime
88224,Comedy
9303,Drama
23945,Family
22479,Drama
9054,Family
241058,Comedy
410921,Crime
38955,Adventure
110513,Drama
11015,Mystery
9306,Horror
12559,Family
58770,Thriller
3587,Comedy
10723,Adventure
56077,Romance
19004,Adventure
10987,Thriller
44705,Comedy
20318,History
43596,Romance
79782,Romance
26933,Romance
27854,History
981,Romance
872,Music
2769,Comedy
13320,Comedy
164,Drama
426,Romance
567,Mystery
3078,Romance
13528,Mystery
28288,Music
213,Thriller
284,Drama
239,Romance
4808,Mystery
289,Romance
963,Crime
11113,Family
6620,Drama
804,Romance
26531,Comedy
909,Music
630,Family
770,Romance
31044,Drama
15,Drama
62,Mystery
121357,Romance
22490,Drama
223,Mystery
25670,Thriller
303,Drama
4174,Mystery
8356,Romance
381,Drama
20758,Drama
29376,Music
1859,Romance
18299,Drama
17281,Music
64382,Romance
10907,Adventure
32093,Adventure
1939,Mystery
22292,Romance
3598,Fantasy
3080,Music
198,War
13562,Romance
1712,Drama
3529,Crime
3085,Drama
2897,Comedy
1585,Family
3083,Drama
900,Romance
43795,Romance
50001,Thriller
22688,Fantasy
23114,Family
26378,Crime
40206,Music
22356,Western
260,Thriller
43488,Drama
22613,Adventure
488,War
22733,Adventure
261,Romance
57575,Drama
32574,Comedy
22657,Action
22649,Romance
176841,Mystery
39448,Foreign
39940,Romance
85328,Romance
124632,Family
11076,Adventure
63945,Romance
58985,Comedy
10861,Adventure
1770,Thriller
44465,Thriller
2033,Romance
9333,Crime
47260,Drama
9400,Action
9401,Crime
12241,Crime
11306,Thriller
9625,Adventure
10680,Comedy
6346,Drama
18660,Family
35115,Adventure
14821,Fantasy
14136,Family
10869,Comedy
22660,Drama
19186,Family
6878,Comedy
15944,Family
18444,Family
20723,Family
173,Drama
24795,Drama
11224,Fantasy
81310,Family
15947,Family
9078,Family
29682,Drama
433,Family
11360,Family
11114,Animation
12335,Fantasy
12092,Adventure
10948,Animation
11229,Drama
15121,Family
562,Thriller
10163,Thriller
48862,Romance
47199,Thriller
9591,Drama
30500,Romance
41843,Romance
55058,Romance
10938,Drama
11412,Action
27845,Drama
23223,Drama
38153,Thriller
25147,Romance
9716,Comedy
43777,Romance
454,Romance
10218,Romance
819,Drama
11238,Animation
31530,Music
66473,Music
28120,Drama
1834,Drama
26282,Drama
37218,Drama
252,Fantasy
116356,Romance
11561,Romance
623,Crime
12614,Music
21711,Drama
11575,Comedy
475,Drama
11331,Drama
521,Mystery
88,Music
500,Thriller
792,War
402,Mystery
10537,Music
11386,Crime
9504,Drama
15764,Romance
601,Adventure
25842,Drama
744,Romance
136311,Comedy
146341,Drama
21612,Drama
141210,Horror
200383,Adventure
11843,Comedy
10379,Fantasy
2756,Action
1103,Action
11298,Horror
762,Comedy
44497,Drama
55049,Crime
531,Comedy
4483,Crime
18919,Drama
31556,Thriller
26174,Crime
659,History
30892,Comedy
86369,Comedy
8074,Drama
10608,Drama
11216,Romance
7452,Drama
892,Science Fiction
1600,Thriller
26561,Drama
975,War
18129,Drama
54405,Foreign
409,Romance
38251,Romance
10409,Drama
14285,Documentary
2469,Crime
10174,Music
1891,Action
2493,Family
85,Action
68,Science Fiction
679,Action
13446,Drama
947,Drama
185,Drama
595,Drama
28,War
1892,Action
144,Fantasy
1092,Mystery
769,Crime
348,Action
766,Horror
175,Drama
11645,Drama
10835,Crime
539,Horror
525,Comedy
240,Crime
600,War
530,Animation
10705,Drama
279,History
3109,Drama
311,Crime
703,Drama
9549,History
1398,Science Fiction
387,Drama
9277,Crime
343,Drama
37291,Comedy
490,Drama
11235,Drama
218,Thriller
763,Comedy
18971,Drama
696,Drama
379,Thriller
1480,Thriller
9322,Thriller
826,History
422,Drama
829,Drama
828,Science Fiction
3090,Adventure
9964,Comedy
694,Thriller
235,Drama
832,Action
765,Comedy
5925,Drama
11778,War
4485,Drama
137,Fantasy
982,Thriller
8428,Drama
212,Crime
105,Comedy
1633,Comedy
11202,History
1554,Drama
149,Animation
8009,Action
903,Drama
11673,Comedy
3034,Science Fiction
339,Drama
756,Family
910,Drama
2640,Comedy
16633,Drama
665,Adventure
11031,Music
11314,Music
15143,Romance
89,Action
10322,Drama
783,History
10644,Romance
11257,Romance
14370,Romance
625,Drama
8816,Comedy
830,Science Fiction
2323,Fantasy
983,Drama
642,Drama
10341,Drama
639,Romance
30180,Music
31388,Comedy
41801,Romance
66034,Action
348138,Comedy
18762,Romance
8077,Action
814,Comedy
27214,Thriller
11449,Horror
24913,Mystery
49126,Drama
32076,Drama
8851,Science Fiction
37843,Horror
32146,Thriller
30346,Horror
6114,Horror
229,Science Fiction
9529,Horror
1598,Thriller
11349,Thriller
7340,Thriller
6217,Fantasy
653,Horror
794,Thriller
31640,Drama
8744,Drama
25189,Drama
145,Romance
2212,Drama
199,Action
9279,Comedy
53234,Drama
17204,Drama
21539,Drama
85589,Thriller
12709,Drama
20539,History
11674,Family
64900,Mystery
1573,Thriller
152,Adventure
174,Action
172,Action
154,Adventure
157,Action
168,Adventure
364,Fantasy
11967,Action
9086,Adventure
9037,Drama
10173,Thriller
55687,Science Fiction
8845,Thriller
46681,Western
578,Thriller
579,Thriller
17692,Horror
17795,Drama
75,Fantasy
13891,Comedy
9390,Drama
378,Crime
10896,Drama
2322,Crime
26949,Romance
31908,Drama
46027,Crime
3179,Comedy
1802,Thriller
4232,Horror
9361,Adventure
2928,Drama
30285,Romance
58102,History
18451,Romance
49935,Crime
8818,Drama
36758,Romance
36040,Drama
74239,Music
9415,Drama
55146,Thriller
303693,Drama
12145,Romance
42424,Adventure
34314,Thriller
9404,Adventure
85242,Action
9622,Comedy
8860,Adventure
197537,Thriller
66597,Romance
9619,Adventure
31000,Comedy
4104,Drama
26306,Romance
43775,Comedy
14908,Comedy
784,Drama
12489,Drama
16448,Comedy
55936,War
17894,Romance
28059,Drama
58911,Foreign
17949,Comedy
1968,Comedy
61563,Comedy
66,Drama
20735,Family
25796,Drama
638,Thriller
25624,History
9366,Drama
50091,Romance
18420,Thriller
19952,Romance
9446,Family
28005,History
9403,Drama
27322,Drama
10003,Action
9311,Crime
11844,Drama
884,Thriller
49806,Drama
88423,Foreign
4477,Thriller
24662,Comedy
18423,Comedy
76996,Romance
6499,Adventure
50512,Romance
9405,Science Fiction
12723,Romance
9360,Horror
9434,Comedy
118991,Drama
21626,Drama
13982,Crime
77223,Drama
31465,Crime
12793,Romance
105763,Comedy
47694,Foreign
10357,Action
9977,Drama
816,Comedy
2163,Action
124680,Drama
16399,Drama
31017,Crime
49478,Family
12499,Family
18,Fantasy
1811,Drama
109614,Romance
60082,Romance
105045,Romance
53023,Romance
11239,Comedy
50850,Family
15321,Drama
2058,Romance
9450,Romance
330,Action
38523,Foreign
33660,Family
45671,Drama
17770,Romance
15170,Comedy
1701,Thriller
26422,Foreign
124642,Romance
1639,Adventure
49235,Drama
106129,Thriller
107743,Romance
415,Crime
65889,Romance
11103,Thriller
11970,Family
407992,Romance
8874,Romance
17991,Horror
754,Crime
37567,Romance
43771,Mystery
111367,Comedy
607,Adventure
18080,Romance
17834,Comedy
686,Science Fiction
65046,Foreign
4421,Drama
9387,Fantasy
10603,Comedy
2142,Crime
8413,Science Fiction
10336,Adventure
20737,Family
9413,Romance
14585,Drama
8834,Drama
9458,Drama
8854,Action
38295,Romance
22073,Drama
37244,Comedy
4961,Horror
9416,Adventure
26180,Comedy
17832,Fantasy
9772,Thriller
6072,Thriller
1669,Adventure
468,Romance
108401,Drama
10806,Romance
9433,Adventure
6623,Thriller
2118,Drama
978,Drama
9437,Mystery
29461,Drama
56651,Crime
2649,Thriller
14289,Adventure
75250,Romance
20457,Romance
18355,Action
33657,Romance
2255,Drama
28353,Romance
172545,Drama
17589,History
3597,Thriller
1813,Horror
36797,Family
12628,Action
33344,Drama
45019,Romance
63437,Drama
62422,Music
782,Science Fiction
29911,Drama
9827,Science Fiction
1959,Romance
8067,Drama
125052,Crime
10871,Adventure
14398,Drama
10890,Comedy
32332,Romance
9770,Drama
34838,Music
14905,Drama
14583,Crime
11975,Crime
9281,Drama
45928,Thriller
563,Action
61337,Drama
10215,Drama
9823,Fantasy
37165,Drama
45609,Romance
38904,Romance
45565,Family
9407,Drama
4824,Thriller
9444,Family
9414,Thriller
8078,Horror
29938,Science Fiction
11831,History
39177,History
19601,History
22797,Drama
2639,Drama
9574,Family
9714,Family
170430,Drama
8197,Drama
6283,Family
49728,Horror
4233,Mystery
597,Romance
714,Action
12799,Drama
9922,Adventure
547,Romance
184,Crime
9438,Family
115,Crime
26941,Romance
27103,Comedy
9410,Drama
32302,Comedy
216794,Action
88863,Thriller
41417,Adventure
12538,Romance
586,Drama
2666,Science Fiction
46338,Drama
54007,Adventure
9490,Crime
9411,Fantasy
25719,Comedy
9033,Horror
11220,Action
21253,Drama
6116,Fantasy
9457,Action
281289,Comedy
43911,Crime
39424,Drama
11702,Drama
2923,Crime
12238,Horror
11568,Action
41577,Action
11003,Comedy
47112,Thriller
102732,Romance
30949,Thriller
2898,Romance
9558,Crime
320011,Crime
26269,Crime
11808,Crime
6970,Comedy
47452,Romance
21736,Documentary
17941,Thriller
10668,Comedy
9313,Adventure
42807,Action
36568,Family
37272,Romance
5910,Drama
9440,Drama
53092,Romance
32911,Drama
44308,Romance
32456,Romance
93350,Comedy
32144,Romance
17127,Drama
40688,Comedy
17133,Action
30265,Romance
2157,Family
70581,Action
8838,Crime
29193,Drama
795,Fantasy
16980,Drama
27472,Comedy
47881,Drama
81367,Family
267,Romance
16148,Crime
9449,Fantasy
6264,Fantasy
90414,Romance
188870,Comedy
215373,Thriller
15513,Romance
31220,Drama
13907,Music
29825,Drama
10622,Action
17139,Foreign
34582,Thriller
10216,Action
76330,Documentary
9448,Adventure
38618,Adventure
18316,Adventure
78373,Drama
77514,Comedy
49474,Drama
4415,Drama
39467,Drama
55561,Drama
8656,Drama
58680,Romance
18937,Animation
929,Action
9452,Drama
1878,Drama
9844,Drama
40505,Comedy
14342,Adventure
9715,Romance
26610,Drama
20064,Thriller
40961,Thriller
1965,Thriller
6068,Adventure
15037,Drama
50043,Drama
37636,Romance
17044,Romance
60951,Adventure
21334,Comedy
32284,Comedy
51955,Comedy
37410,Drama
47481,Romance
53765,Romance
10674,Family
136134,Crime
846,Science Fiction
12655,Comedy
3050,Family
1389,Comedy
11020,Drama
20862,Comedy
108548,Foreign
9464,Comedy
95,Thriller
944,Adventure
35680,Drama
11551,Adventure
473,Drama
544,Comedy
10513,Horror
28966,Drama
65203,Music
143,War
42861,Western
33680,Romance
12311,Drama
43277,Music
34106,Romance
27367,Romance
17661,Comedy
887,History
33667,Romance
27191,Drama
11426,Drama
654,Drama
15919,Romance
1725,Drama
5769,Comedy
874,History
10633,Drama
17917,Family
1051,Crime
9443,History
11050,Comedy
746,History
403,Drama
11485,Crime
13820,Crime
15389,Drama
13597,Family
2108,Drama
10072,Thriller
10131,Thriller
10160,Thriller
11284,Thriller
9725,Thriller
9728,Thriller
9730,Thriller
9731,Thriller
10225,Mystery
10281,Thriller
10283,Thriller
948,Thriller
11281,Thriller
10676,Mystery
11357,Thriller
11361,Thriller
36599,Mystery
41828,Comedy
10585,Thriller
11186,Horror
11187,Horror
11133,Thriller
10306,Thriller
9552,Horror
11586,Thriller
11587,Horror
941,Action
942,Adventure
943,Action
927,Horror
928,Horror
9340,Comedy
9342,Adventure
38509,Drama
60033,Drama
12101,Science Fiction
19,Science Fiction
165,Comedy
196,Comedy
551,Adventure
16084,Comedy
17984,Family
22328,Family
32611,Science Fiction
3170,Drama
346,Drama
859,Romance
841,Science Fiction
242,Drama
1411,Drama
9769,Romance
9424,Horror
9835,Crime
857,History
17539,Romance
22777,Family
20173,Family
9570,Family
16249,Comedy
13962,Family
19378,Family
65157,Family
29228,Family
19379,Action
11164,Comedy
18887,Fantasy
40866,Comedy
24736,Adventure
10122,Science Fiction
24816,Comedy
9994,Animation
25445,Drama
12129,Comedy
14140,Comedy
10439,Family
11158,Comedy
9354,Comedy
28736,Comedy
34774,Adventure
37969,Family
9631,Adventure
9820,Drama
96196,Romance
1779,History
10849,Comedy
678,Mystery
907,Romance
5961,Drama
42121,Music
11974,Horror
20348,Drama
793,Drama
9325,Animation
43037,Adventure
10340,Animation
10144,Family
10414,Family
10437,Family
15300,Music
12230,Animation
13380,Fantasy
10693,Music
11335,Adventure
11135,Animation
11319,Family
14822,Fantasy
15969,Adventure
13155,Family
10249,Adventure
15943,Family
10882,Animation
24808,Mystery
19762,Family
13850,Music
2619,Fantasy
65158,Family
97,Action
10419,Drama
11675,Thriller
2107,Drama
9442,Mystery
11591,Romance
19158,Horror
227,Drama
87,Action
123,Drama
9314,Romance
11336,Science Fiction
9980,Drama
10657,Horror
10489,Thriller
10823,Fantasy
11497,Animation
2907,Comedy
9454,Romance
8688,Mystery
16155,Crime
48894,Foreign
23954,Drama
12761,Drama
14367,Comedy
11814,Romance
16081,Fantasy
18331,Family
15171,Drama
11837,Animation
11704,Animation
4978,Family
10380,Animation
11976,Fantasy
15144,Romance
11557,Romance
13853,Drama
11415,Horror
37530,Horror
8393,Comedy
11937,Comedy
21661,Family
33644,Drama
14662,Drama
39930,Horror
10692,Drama
805,Drama
34584,Family
34636,Family
2182,Horror
28070,Science Fiction
77469,Comedy
10278,Thriller
36647,Action
17915,Music
9417,Adventure
41469,Drama
34637,Action
4011,Comedy
161795,Drama
1580,Drama
5854,Crime
573,Drama
2370,Drama
5780,Thriller
506,Drama
22527,Drama
574,Crime
11219,Mystery
30159,Drama
845,Drama
3682,Drama
51942,Comedy
46702,Romance
54795,Drama
46748,Thriller
847,Drama
117,Drama
37498,Adventure
38621,Drama
28047,Thriller
31667,Crime
13321,War
21734,Drama
31997,War
24197,Romance
11462,Thriller
31995,Crime
940,Thriller
2762,Crime
12684,Mystery
8208,Thriller
15007,Mystery
36049,Drama
75793,Comedy
31930,Thriller
543,Thriller
36055,Thriller
2760,Drama
10220,Crime
431,Science Fiction
69848,Action
22796,Drama
37550,Drama
37916,Comedy
21873,Family
21500,Drama
12626,Drama
37818,Romance
3525,Drama
2321,Crime
2028,Drama
16384,Comedy
10699,Comedy
11597,Comedy
48311,Science Fiction
44772,Drama
14347,Romance
41090,Drama
18282,Comedy
18169,Drama
11082,Thriller
5971,Crime
11933,Adventure
20096,Comedy
30815,Thriller
22318,Romance
53113,Romance
2109,Comedy
24746,Adventure
193103,Drama
8195,Thriller
9877,Thriller
26618,Crime
21132,Thriller
24016,Drama
14785,Foreign
3486,Horror
11071,Mystery
1091,Mystery
10403,Drama
11337,Drama
162,Drama
25723,Romance
8916,Animation
12159,Fantasy
10377,Drama
3121,Music
4975,Drama
9713,Comedy
85837,Action
1039,Foreign
9821,Drama
4437,Science Fiction
1890,Romance
1955,History
39437,Thriller
11932,Comedy
6435,Fantasy
10683,Drama
63709,Drama
9445,Thriller
2657,Drama
9425,War
637,Drama
20701,Comedy
9945,Drama
46889,Drama
12888,Drama
9882,Action
4518,History
1808,Music
3600,Mystery
17037,Family
297,Drama
21589,Comedy
8336,Thriller
11893,Thriller
123056,Family
12223,Mystery
32081,Action
14924,Music
10002,Crime
41817,Comedy
12560,Drama
9798,Drama
14444,Family
9487,Animation
9466,Comedy
2042,Drama
10162,Romance
692,Comedy
24018,Drama
1678,Horror
39256,Drama
1680,Adventure
244,Adventure
10730,Drama
31947,Horror
11532,Adventure
9749,Crime
14628,Crime
9626,Fantasy
13698,Drama
10466,Romance
707,Action
11954,Horror
9336,Crime
10157,Crime
12118,Crime
10587,Crime
11825,Crime
11895,Crime
9447,Comedy
12257,Comedy
10029,Crime
11252,Mystery
8545,Drama
10223,Crime
9745,Family
200,Action
9837,Animation
11545,Drama
1934,History
11881,Family
13764,Fantasy
24951,Family
8879,Western
1369,Adventure
1368,Adventure
1370,Adventure
10303,Adventure
9326,Adventure
10328,Drama
11285,Drama
15196,Thriller
11904,Adventure
13818,Drama
29968,Comedy
44326,Thriller
8856,Drama
10495,Adventure
9489,Romance
16885,Action
8741,History
9276,Mystery
9822,Adventure
39314,Fantasy
10312,Drama
9441,Romance
24525,Drama
10368,Drama
11365,History
140897,Comedy
36136,Crime
1363,Action
46992,Drama
22913,Drama
15556,Romance
28902,Thriller
14709,Drama
9423,Action
14443,Science Fiction
10658,Fantasy
6917,Fantasy
24086,Family
11815,Horror
9426,Science Fiction
10344,Science Fiction
15698,Action
2620,Comedy
25018,Thriller
16780,Comedy
25438,Music
33278,Science Fiction
274253,Drama
192,Thriller
10945,Comedy
10013,Drama
9671,Comedy
9396,Comedy
11038,Crime
18588,Drama
10015,Comedy
12715,Adventure
8388,Western
45712,Action
8129,Romance
1618,Music
10722,Comedy
10314,Romance
125548,Romance
47139,Comedy
11167,Thriller
2112,Action
111794,Comedy
9524,Drama
20595,Drama
16306,Fantasy
11622,Romance
10207,Drama
9849,Drama
13466,Family
1542,Crime
15256,Drama
8224,Crime
18417,Drama
15209,Drama
26425,Romance
1847,Crime
8913,Horror
25749,Horror
15856,Horror
10671,Drama
27932,Adventure
7227,Adventure
10670,Thriller
5919,Thriller
33518,Science Fiction
40160,Science Fiction
2362,Adventure
10803,Action
871,Adventure
1685,Science Fiction
1705,Science Fiction
1688,Science Fiction
1687,Science Fiction
166680,Adventure
11123,Drama
29723,Drama
31638,Adventure
9535,Crime
9455,Crime
796,Romance
100,Crime
77936,Drama
30943,Mystery
7341,Thriller
10350,Science Fiction
11772,Horror
9540,Horror
31503,Romance
11773,Science Fiction
30202,Thriller
22345,Comedy
53685,Comedy
1567,Thriller
1641,Comedy
47288,Drama
10212,Horror
10354,Drama
11526,Drama
8583,Romance
16520,Music
16508,Family
16379,Mystery
125123,Romance
28029,Romance
603,Science Fiction
4951,Romance
65749,Foreign
9840,Foreign
30950,Drama
70687,Drama
11660,Drama
9430,Comedy
11355,Comedy
18764,Action
9465,Drama
27455,Drama
1414,Mystery
49981,Comedy
6522,Crime
114719,Romance
10209,Drama
1902,Thriller
445590,History
6396,Romance
39964,Romance
12596,Drama
1946,Thriller
42230,Action
139445,Foreign
1844,Drama
6552,Comedy
24584,Romance
213985,Thriller
4154,Foreign
3309,Drama
18462,Horror
28941,Science Fiction
18252,Family
8592,Action
564,Action
13852,Comedy
25232,Romance
33194,Foreign
10210,Drama
53862,Romance
17962,Drama
4927,Drama
1893,Action
31342,Drama
44297,Romance
95627,Comedy
8785,Drama
29239,Fantasy
1924,Adventure
8536,Adventure
9531,Action
11411,Adventure
30793,Science Fiction
3103,Horror
3035,Horror
3077,Science Fiction
3074,Horror
3076,Horror
3079,Science Fiction
32023,Horror
13666,Drama
29794,Horror
9077,Science Fiction
36685,Horror
43391,Science Fiction
30168,Documentary
10785,Science Fiction
19483,Science Fiction
8974,Science Fiction
29959,Science Fiction
11549,Science Fiction
18158,Science Fiction
27625,Science Fiction
41516,Fantasy
17918,Science Fiction
37305,War
18784,War
509,Comedy
1090,Science Fiction
55912,Drama
12117,Mystery
11779,Music
41730,Drama
13533,Romance
62676,Drama
817,Comedy
265966,Drama
91598,Comedy
14283,Thriller
37135,Animation
2275,Drama
68426,Documentary
24137,Comedy
104,Drama
9032,Drama
55955,Comedy
6488,Horror
9473,Comedy
8487,Adventure
10279,Drama
2767,Romance
78568,Foreign
2105,Romance
1073,Thriller
10239,Romance
10208,Comedy
2667,Mystery
48958,Drama
345,Drama
9825,Comedy
16158,Drama
133575,Romance
620,Fantasy
2978,Fantasy
11618,Thriller
332,Adventure
1812,Romance
8914,Science Fiction
9824,Fantasy
4806,Romance
33430,Romance
247,Action
10056,Drama
967,Drama
802,Romance
3175,Romance
1628,Romance
21185,Action
11120,Drama
10136,Adventure
32060,Drama
48686,Action
48259,Family
48660,Science Fiction
26789,Crime
3934,Drama
11416,Drama
10776,Comedy
9710,Adventure
31924,Drama
30890,Drama
24081,Drama
20242,Comedy
39074,Thriller
66194,Thriller
2115,Drama
23599,Thriller
41166,Romance
10386,Animation
745,Thriller
913,Crime
912,Crime
12229,Drama
67323,Comedy
19457,Action
17707,Thriller
9781,Music
102489,Romance
18212,Romance
38715,Romance
48781,Romance
12185,Drama
29056,Fantasy
28501,Horror
29030,Drama
25319,Horror
29074,Comedy
24103,Horror
10552,Thriller
10766,Drama
10768,Horror
9406,Comedy
11418,Comedy
11153,Adventure
2280,Drama
22611,Animation
39780,Romance
10396,Adventure
9944,Mystery
850,Family
10154,Crime
10342,Thriller
10366,Science Fiction
9349,Action
15122,Romance
10494,Thriller
126152,Science Fiction
22314,Action
51679,Foreign
35813,Mystery
11037,Thriller
11955,Adventure
2038,Thriller
28737,Adventure
11963,Thriller
53761,Drama
1911,Fantasy
2900,Science Fiction
17709,Family
37718,Comedy
104896,Family
30964,Thriller
6373,Romance
2162,Comedy
14578,Comedy
40694,Drama
49184,Drama
11601,Mystery
18621,Thriller
1075,Romance
21719,Thriller
40879,Drama
47951,Drama
43832,Adventure
47697,Romance
49792,Drama
77064,Thriller
26522,Mystery
23761,Mystery
24097,Thriller
42114,Horror
28295,Mystery
12105,Fantasy
24128,Music
11001,Comedy
10390,Romance
9453,History
704,Music
18086,Horror
124475,Foreign
17887,Romance
10669,Adventure
11527,Adventure
42848,Mystery
40867,Music
1049,Thriller
28032,Drama
11326,Music
10975,Adventure
10974,Action
10398,Drama
2290,Drama
24071,Drama
62994,Comedy
60994,Romance
32305,Comedy
14429,Comedy
15198,Comedy
6415,Adventure
24066,Crime
21430,Science Fiction
10381,Action
171982,Drama
42486,Adventure
60285,War
5622,Drama
10349,Horror
42518,Adventure
29787,Drama
9638,Science Fiction
10576,Mystery
12662,Thriller
11712,Action
12618,Romance
13824,Family
226,Drama
55107,Romance
69851,Foreign
10388,Crime
17198,Romance
44857,Comedy
9346,Romance
861,Adventure
14412,Thriller
11541,Drama
2457,Romance
11230,Comedy
11054,Family
851,Romance
18254,History
20123,Comedy
16642,Romance
3086,Romance
16305,Comedy
32255,Romance
48797,Science Fiction
19997,Drama
3767,Romance
17352,Romance
535,Music
2731,Romance
1654,Adventure
31043,Mystery
14831,Music
658,Action
657,Thriller
646,Action
5689,Adventure
8052,Thriller
772,Family
65448,Drama
65452,Thriller
31650,Drama
97537,History
12220,Drama
1610,Romance
53151,Drama
42881,Drama
29064,Thriller
42196,Drama
36819,Fantasy
42726,Romance
9343,Adventure
16858,Music
42006,War
11562,Drama
10496,Thriller
16162,Comedy
31306,Drama
10563,Romance
14484,Romance
214735,Drama
32043,Horror
5548,Thriller
5549,Adventure
856,Animation
38772,Drama
699,Action
709,Action
253,Action
660,Action
11377,Mystery
492,Drama
108346,Drama
98480,Comedy
128,Fantasy
46286,Drama
8056,Comedy
9481,Mystery
9008,Thriller
16129,Drama
104103,Comedy
51371,Comedy
18111,Horror
31361,Comedy
11223,Mystery
16281,Comedy
1694,Comedy
476,Drama
37094,Drama
961,Adventure
73969,Comedy
25560,Drama
21610,Crime
11878,Thriller
11510,Horror
11234,Science Fiction
957,Science Fiction
11886,Family
37853,Drama
62204,Drama
11040,Western
11790,Drama
29371,Drama
29048,War
19052,Thriller
21349,Comedy
1832,Comedy
10047,Drama
18561,Thriller
144953,Mystery
37426,Horror
51787,Adventure
11663,Drama
13485,Drama
9289,Drama
18222,Romance
124853,Action
11165,Action
4203,Drama
11379,Science Fiction
2039,Drama
77915,Romance
11943,Western
11481,Horror
2690,Romance
20565,Foreign
10399,Romance
90762,Comedy
2668,Fantasy
36643,Action
99,Drama
9647,Comedy
11787,Drama
11953,Drama
44662,Drama
26371,Romance
20334,Romance
31121,Drama
10998,Drama
12235,Thriller
36094,Romance
9013,Comedy
59820,Romance
2924,Crime
177,Drama
13681,Family
9946,Fantasy
863,Comedy
31582,Drama
22267,War
55123,Drama
5486,Thriller
41462,Thriller
1718,Western
13787,Drama
9684,Drama
9586,Drama
70801,Comedy
33015,Western
777,History
19664,Action
32331,Romance
76083,Adventure
32628,Comedy
32669,Drama
18161,Music
31681,War
33666,Romance
497,Drama
35118,Drama
26162,Drama
15515,Adventure
75888,Drama
1439,History
2277,Science Fiction
10137,Fantasy
10387,History
49948,Family
30237,Romance
50116,Drama
46435,Drama
94260,Foreign
22213,Action
47070,Fantasy
624,Drama
26578,Drama
43103,Drama
1850,Drama
926,Family
1213,Crime
20761,Drama
12524,History
30814,Action
10219,Romance
41276,Family
17908,Drama
10384,Science Fiction
125317,Foreign
10236,Romance
71067,Drama
632,Drama
11851,Adventure
5924,Drama
33734,Music
14886,Drama
11900,Drama
10493,Thriller
16241,Drama
22160,Adventure
4460,Adventure
43455,Romance
21256,Crime
14919,Adventure
47620,Horror
2990,Thriller
10831,Mystery
21193,Drama
33078,Drama
16672,Thriller
10472,Drama
79474,Drama
53714,Drama
21489,Thriller
51392,Comedy
32600,Romance
299121,Comedy
13005,Drama
65134,Action
121738,Foreign
18681,Mystery
75531,Comedy
20468,Foreign
46835,Foreign
10406,Family
14741,Romance
1883,History
2005,Comedy
6279,Comedy
7305,Adventure
24735,Mystery
8872,Comedy
8873,Comedy
9869,Action
619,Action
9374,Comedy
11259,Drama
8293,Romance
11068,Drama
1923,Mystery
10158,Drama
10206,Comedy
11782,Thriller
10086,Crime
9367,Crime
9876,Comedy
10326,Fantasy
16562,Drama
12143,Drama
4234,Mystery
8374,Thriller
29076,Comedy
80471,Foreign
121940,Action
28156,Thriller
106837,Foreign
24349,Romance
27841,Mystery
1907,Adventure
15489,Family
15655,Family
68546,Foreign
77908,Thriller
22342,Action
96484,Drama
62463,Drama
14181,Drama
10385,Drama
2787,Science Fiction
2069,Crime
61416,Comedy
14839,Crime
42186,Thriller
28978,Drama
901,Drama
25010,Drama
10098,Drama
291861,Drama
43368,Western
127602,Romance
11004,Drama
25212,Drama
36048,Drama
139,Comedy
47816,Comedy
20682,Comedy
25166,Crime
10416,Drama
4816,Drama
19958,Foreign
28569,Romance
2193,Drama
64871,Adventure
54575,Drama
11016,Drama
23020,Crime
54195,Drama
139058,Drama
10839,Action
36489,Science Fiction
24481,Romance
11296,History
61651,Drama
57855,Family
14280,Adventure
72086,Horror
29478,Drama
64166,Action
73642,Romance
622,Mystery
12186,Drama
20283,Comedy
5693,Family
287,Romance
968,Drama
838,Drama
16958,Crime
31938,Action
12501,Western
22650,Crime
31618,Drama
15873,History
26928,Comedy
68427,Romance
22178,History
35412,Drama
43463,Thriller
59939,Music
8333,Adventure
820,Thriller
11718,Crime
8989,Family
32031,Adventure
28370,Fantasy
918,Romance
61178,Comedy
11176,Comedy
14900,Family
11899,Comedy
36536,Comedy
18890,Science Fiction
19736,Fantasy
123047,Comedy
24575,Drama
16535,Action
10971,Action
23928,Action
31336,Romance
78231,Music
2383,Drama
25503,Thriller
53879,Romance
1396,History
11570,Adventure
1541,Thriller
17443,Drama
27995,Romance
36739,Drama
41823,Romance
1713,Romance
26170,Crime
30547,Family
54825,Comedy
13939,Crime
14373,Crime
24873,Crime
26263,Action
34746,Crime
996,Mystery
9079,Romance
1496,Action
1498,Action
1497,Adventure
1499,Adventure
1880,Thriller
33762,Crime
103960,Action
29143,Horror
801,Drama
104301,Romance
11520,Family
1879,Drama
2085,Crime
16222,Comedy
109479,Thriller
17078,Family
37722,Romance
75892,Romance
33516,Fantasy
99008,Horror
9960,Adventure
3082,Comedy
2102,Drama
52961,Drama
